53.562117,10.0363899,"Landwehr 16, Hamburg",Alice Joel,""
53.5655745,9.9799008,"Bundesstraße 25, Hamburg",Alice Lissauer,""
53.5795477,9.9788963,"Isestraße 23, Hamburg",Alice Maschke geb. Fränkel,""
53.5688397,10.0460977,"Schellingstraße 12, Hamburg",Alice Nelki,""
53.5818047,9.9799328,"Klosterallee 108, Hamburg",Alice Nürenberg geb. Leipziger,""
53.5822188,10.0065891,"Sierichstraße 58, Hamburg",Alice Oppenheimer geb. Oppenheim,""
53.5715832,9.9518842,"Fruchtallee 115, Hamburg","Alice Reinmann, geb. Baer",""
53.5725189,9.9869006,"Hallerstraße 76, Hamburg",Alice Rosenbaum geb. Kallmes,""
53.5811819,9.9865556,"Jungfrauenthal 17, Hamburg",Alice Streim,""
53.5865524,9.9868355,"Loogestieg 12, Hamburg",Alice Vorwahlner geb. Deutsch,""
53.5665815,9.9653248,"Weidenallee 12, Hamburg",Alice de Haas,""
53.5787889,9.9720969,"Wrangelstraße 10, Hamburg",Alma Grellert geb. Schlesinger,""
53.5671195,9.9807608,"Grindelallee 73, Hamburg",Alma Lisser geb. Königsfeld,""
53.5872989,10.0308688,"Georg-Thielen-Gasse 9, Hamburg",Alphons Abel,""
53.5671275,9.9678524,"Schäferstraße 4, Hamburg",Alwin Esser,""
53.5552195,10.0124767,"Rostocker Straße 1, Hamburg",Alwin Lilienthal,""
53.547459,9.93184,"Klopstockplatz 9, Hamburg",Alwin Peters,""
53.558854,10.0135978,"Lange Reihe 102, Hamburg",Alwine Grahmann geb. Stock,""
53.5776907,9.978203,"Oberstraße 3, Hamburg",Amalia Rosa Baumwollspinner geb. Nussbaum,""
53.5710965,9.9797443,"Rutschbahn 8, Hamburg",Amalie Gerechter geb. Borek,""
53.5701363,9.981205,"Rappstraße 6, Hamburg",Amalie Hagenow geb. Braun,""
53.5653729,9.9892303,"Rothenbaumchaussee 34, Hamburg",Amalie Hirschbaum geb. Simon,""
53.555691,10.0151824,"Danziger Straße 14, Hamburg",Amalie Leser geb. Janower,""
53.5859003,9.9831166,"Eppendorfer Landstraße 14, Hamburg",Amalie Leser geb. Janower,""
53.571597,9.9810248,"Heinrich-Barth-Straße 21, Hamburg",Amalie Levy geb. Jastrow,""
53.5663286,9.9869436,"Johnsallee 68, Hamburg",Amalie Noafeldt,""
53.6328882,10.0447555,"Wellingsbütteler Landstraße 165, Hamburg",Amalie Röhmann geb. Segall,""
53.5827496,9.9836833,"Isestraße 67, Hamburg",Amalie Salomon geb. Schönbach,""
53.5752563,9.9482668,"Sillemstraße 10, Hamburg",Amanda Baumgarten geb. Kraese,""
53.5630692,10.0458373,"Ritterstraße, Hamburg",Amanda Tietz geb. Cornils,""
53.5346422,10.0389647,"Billhorner Röhrendamm Ecke Lindleystraße, Hamburg",Amandus Hartung,""
53.5616085,9.9592512,"Lippmannstraße 69, Hamburg",Amandus Karges,""
53.5511263,9.946508,"Jessenstraße 1, Hamburg",Andre Leger,""
53.5347006,10.0456914,"Marckmannstraße 135, Hamburg",Andreas Ahlemann,""
53.5743703,10.0492723,"Friedrichsberger Straße 35, Hamburg",Andreas London,""
53.5346978,10.0457008,"Marckmannstraße 135, Hamburg",Angela Lucassen,""
53.5671281,9.9750351,"Laufgraben 37, Hamburg",Anita Abraham,""
53.5805653,9.9812045,"Isestraße 36, Hamburg",Anita Coutinho,""
53.6371322,10.0302185,"Kurzer Kamp 6, Hamburg",Anita Horneburg,""
53.5835046,10.0056567,"Sierichstraße 66, Hamburg",Anita Ledermann,""
53.5647141,9.9967035,"Badestraße 2, Hamburg",Anita Rée,""
53.568279,10.0428601,"Eilbeker Weg 29, Hamburg",Anita Sakheim geb. Plotkin,""
53.4577246,9.9853154,"Rieckhoffstraße 8, Harburg",Anna Apteker geb. Rotter,""
53.5706095,9.98037,"Heinrich-Barth-Straße 11, Hamburg",Anna Arendar geb. Wallach,""
53.5651895,9.9814596,"Grindelweg 4a, Hamburg",Anna Blumenthal geb. Metz,""
53.554632,9.9818962,"Bäckerbreitergang, Hamburg",Anna Bollhagen,""
53.5841867,10.0595572,"Hohensteiner Straße 3, Hamburg",Anna Brandt geb. Lindemann,""
53.5858138,9.9760617,"Husumer Straße 6, Hamburg",Anna Brill geb. Pollitzer,""
53.5635202,10.0206678,"Graumannsweg 32, Hamburg",Anna Böttcher geb. Stock,""
53.5618923,10.0146625,"An der Alster 1, Hamburg",Anna Casper geb. Sittenfeld,""
53.5582478,9.9696869,"Marktstraße 94, Hamburg",Anna Croner,""
53.5493705,9.9413477,"Behnstraße 34, Hamburg",Anna Daus,""
53.6346058,10.1635649,"Meiendorfer Weg 61, Hamburg",Anna Daus geb. Marcus,""
53.5513913,9.9771991,"Peterstraße 28, Hamburg",Anna Eismann geb. Hustedt,""
53.5867226,9.9822176,"Lenhartzstraße 10, Hamburg","Anna Eva Sussmann, geb. Bernheim",""
53.5658773,9.9849177,"Von-Melle-Park 5, Hamburg",Anna Fells geb. Kallmann,""
53.5834444,9.9843123,"Eppendorfer Baum 19, Hamburg",Anna Franziska Cohn,""
53.5842622,9.9975727,"Agnesstraße 62, Hamburg",Anna Hertz geb. Seligmann,""
53.5705679,9.9967512,"Milchstraße 4, Hamburg",Anna Hirsch,""
